Entity	 X(m)	 Y(m)	 Z(m)	Node ID	
Mesh Node 7060	-0.62	5.e-002	0.	520	
Mesh Node 7061	-0.62	6.e-002	0.	521	
Mesh Node 7062	-0.62	7.e-002	0.	522	
Mesh Node 7063	-0.62	8.e-002	0.	523	
Mesh Node 7064	-0.62	9.e-002	0.	524	
Mesh Node 7065	-0.62	1.e-001	0.	525	
Mesh Node 7066	-0.62	0.11	0.	526	
Mesh Node 7067	-0.62	0.12	0.	527	
Mesh Node 7068	-0.62	0.13	0.	528	
Mesh Node 7069	-0.62	0.14	0.	529	
Mesh Node 7070	-0.62	0.15	0.	530	
Mesh Node 7071	-0.62	0.16	0.	531	
Mesh Node 7072	-0.62	0.17	0.	532	
Mesh Node 7073	-0.62	0.18	0.	533	
Mesh Node 7074	-0.62	0.19	0.	534	
Mesh Node 7075	-0.62	0.2	0.	535	
Mesh Node 7076	-0.62	0.21	0.	536	
Mesh Node 7077	-0.62	0.22	0.	537	
Mesh Node 7078	-0.62	0.23	0.	538	
Mesh Node 7079	-0.62	0.24	0.	539	
Mesh Node 7080	-0.62	0.26	0.	1558	
Mesh Node 7081	-0.62	0.27	0.	1559	
Mesh Node 7082	-0.62	0.28	0.	1560	
Mesh Node 7083	-0.62	0.29	0.	1561	
Mesh Node 7084	-0.62	0.3	0.	1562	
Mesh Node 7085	-0.62	0.31	0.	1563	
Mesh Node 7086	-0.62	0.32	0.	1564	
Mesh Node 7087	-0.62	0.33	0.	1565	
Mesh Node 7088	-0.62	0.34	0.	1566	
Mesh Node 7089	-0.62	0.35	0.	1567	
Mesh Node 7090	-0.62	0.36	0.	1568	
Mesh Node 7091	-0.62	0.37	0.	1569	
Mesh Node 7092	-0.62	0.38	0.	1570	
Mesh Node 7093	-0.62	0.39	0.	1571	
Mesh Node 7094	-0.62	0.4	0.	1572	
Mesh Node 7095	-0.62	0.41	0.	1573	
Mesh Node 7096	-0.62	0.42	0.	1574	
Mesh Node 7097	-0.62	0.43	0.	1575	
Mesh Node 7098	-0.62	0.44	0.	1576	
Mesh Node 7099	-0.62	0.25	0.	503	
Mesh Node 7100	-0.61	-1.e-002	0.	7249	
Mesh Node 7101	-0.61	-0.26	0.	14742	
Mesh Node 7102	-0.61	1.0272e-033	0.	550	
Mesh Node 7103	-0.61	-0.27	0.	14741	
Mesh Node 7104	-0.61	-2.e-002	0.	7248	
Mesh Node 7105	-0.61	-0.42	0.	14726	
Mesh Node 7106	-0.61	-0.41	0.	14727	
Mesh Node 7107	-0.61	-0.4	0.	14728	
Mesh Node 7108	-0.61	-0.39	0.	14729	
Mesh Node 7109	-0.61	-0.38	0.	14730	
Mesh Node 7110	-0.61	-0.37	0.	14731	
Mesh Node 7111	-0.61	-0.36	0.	14732	
Mesh Node 7112	-0.61	-0.35	0.	14733	
Mesh Node 7113	-0.61	-0.34	0.	14734	
Mesh Node 7114	-0.61	-0.33	0.	14735	
Mesh Node 7115	-0.61	-0.32	0.	14736	
Mesh Node 7116	-0.61	-0.31	0.	14737	
Mesh Node 7117	-0.61	-0.3	0.	14738	
Mesh Node 7118	-0.61	-0.29	0.	14739	
Mesh Node 7119	-0.61	-0.28	0.	14740	
Mesh Node 7120	-0.61	-0.24	0.	7292	
Mesh Node 7121	-0.61	-3.e-002	0.	7247	
Mesh Node 7122	-0.61	1.e-002	0.	13106	
Mesh Node 7123	-0.61	0.24	0.	13064	
Mesh Node 7124	-0.61	-0.25	0.	268	
Mesh Node 7125	-0.61	-0.23	0.	7227	
Mesh Node 7126	-0.61	-0.22	0.	7228	
Mesh Node 7127	-0.61	-0.21	0.	7229	
Mesh Node 7128	-0.61	-0.2	0.	7230	
Mesh Node 7129	-0.61	-0.19	0.	7231	
Mesh Node 7130	-0.61	-0.18	0.	7232	
Mesh Node 7131	-0.61	-0.17	0.	7233	
Mesh Node 7132	-0.61	-0.16	0.	7234	
Mesh Node 7133	-0.61	-0.15	0.	7235	
Mesh Node 7134	-0.61	-0.14	0.	7236	
Mesh Node 7135	-0.61	-0.13	0.	7237	
Mesh Node 7136	-0.61	-0.12	0.	7238	
Mesh Node 7137	-0.61	-0.11	0.	7239	
Mesh Node 7138	-0.61	-0.1	0.	7240	
Mesh Node 7139	-0.61	-9.e-002	0.	7241	
Mesh Node 7140	-0.61	-8.e-002	0.	7242	
Mesh Node 7141	-0.61	-7.e-002	0.	7243	
Mesh Node 7142	-0.61	-6.e-002	0.	7244	
Mesh Node 7143	-0.61	-5.e-002	0.	7245	
Mesh Node 7144	-0.61	-4.e-002	0.	7246	
Mesh Node 7145	-0.61	2.e-002	0.	13042	
Mesh Node 7146	-0.61	3.e-002	0.	13043	
Mesh Node 7147	-0.61	4.e-002	0.	13044	
Mesh Node 7148	-0.61	5.e-002	0.	13045	
Mesh Node 7149	-0.61	0.23	0.	13063	
Mesh Node 7150	-0.61	6.e-002	0.	13046	
Mesh Node 7151	-0.61	7.e-002	0.	13047	
Mesh Node 7152	-0.61	8.e-002	0.	13048	
Mesh Node 7153	-0.61	9.e-002	0.	13049	
Mesh Node 7154	-0.61	1.e-001	0.	13050	
Mesh Node 7155	-0.61	0.11	0.	13051	
Mesh Node 7156	-0.61	0.12	0.	13052	
Mesh Node 7157	-0.61	0.13	0.	13053	
Mesh Node 7158	-0.61	0.14	0.	13054	
Mesh Node 7159	-0.61	0.15	0.	13055	
Mesh Node 7160	-0.61	0.16	0.	13056	
Mesh Node 7161	-0.61	0.17	0.	13057	
Mesh Node 7162	-0.61	0.18	0.	13058	
Mesh Node 7163	-0.61	0.19	0.	13059	
Mesh Node 7164	-0.61	0.2	0.	13060	
Mesh Node 7165	-0.61	0.21	0.	13061	
Mesh Node 7166	-0.61	0.22	0.	13062	
Mesh Node 7167	-0.61	0.26	0.	5581	
Mesh Node 7168	-0.61	0.27	0.	5582	
Mesh Node 7169	-0.61	0.28	0.	5583	
Mesh Node 7170	-0.61	0.29	0.	5584	
Mesh Node 7171	-0.61	0.3	0.	5585	
Mesh Node 7172	-0.61	0.31	0.	5586	
Mesh Node 7173	-0.61	0.32	0.	5587	
Mesh Node 7174	-0.61	0.33	0.	5588	
Mesh Node 7175	-0.61	0.34	0.	5589	
Mesh Node 7176	-0.61	0.35	0.	5590	
Mesh Node 7177	-0.61	0.36	0.	5591	
Mesh Node 7178	-0.61	0.37	0.	5592	
Mesh Node 7179	-0.61	0.38	0.	5593	
Mesh Node 7180	-0.61	0.39	0.	5594	
Mesh Node 7181	-0.61	0.4	0.	5595	
Mesh Node 7182	-0.61	0.41	0.	5596	
Mesh Node 7183	-0.61	0.42	0.	5597	
Mesh Node 7184	-0.61	0.43	0.	5598	
Mesh Node 7185	-0.61	0.44	0.	5599	
Mesh Node 7186	-0.61	0.25	0.	514	
Mesh Node 7187	-0.6	-1.e-002	0.	7250	
Mesh Node 7188	-0.6	-0.26	0.	14743	
Mesh Node 7189	-0.6	2.0543e-033	0.	549	
Mesh Node 7190	-0.6	-2.e-002	0.	7224	
Mesh Node 7191	-0.6	-0.27	0.	14717	
Mesh Node 7192	-0.6	0.24	0.	13065	
Mesh Node 7193	-0.6	-0.25	0.	267	
Mesh Node 7194	-0.6	-3.e-002	0.	7201	
Mesh Node 7195	-0.6	1.e-002	0.	13105	
Mesh Node 7196	-0.6	-0.28	0.	14696	
Mesh Node 7197	-0.6	-0.24	0.	7291	
Mesh Node 7198	-0.6	0.23	0.	13039	
Mesh Node 7199	-0.6	0.25	0.	513	
Mesh Node 7200	-0.6	-0.42	0.	14788	
Mesh Node 7201	-0.6	-0.41	0.	14819	
Mesh Node 7202	-0.6	-0.4	0.	14820	
Mesh Node 7203	-0.6	-0.39	0.	14689	
Mesh Node 7204	-0.6	-0.38	0.	14812	
Mesh Node 7205	-0.6	-0.37	0.	14690	
Mesh Node 7206	-0.6	-0.36	0.	14845	
Mesh Node 7207	-0.6	-0.35	0.	14691	
Mesh Node 7208	-0.6	-0.34	0.	14838	
Mesh Node 7209	-0.6	-0.33	0.	14814	
Mesh Node 7210	-0.6	-0.32	0.	14836	
Mesh Node 7211	-0.6	-0.31	0.	14692	
Mesh Node 7212	-0.6	-0.3	0.	14693	
Mesh Node 7213	-0.6	-0.29	0.	14694	
Mesh Node 7214	-0.6	-0.23	0.	7223	
Mesh Node 7215	-0.6	-0.22	0.	7200	
Mesh Node 7216	-0.6	2.e-002	0.	13038	
Mesh Node 7217	-0.6	-0.21	0.	7335	
Mesh Node 7218	-0.6	-0.2	0.	7191	
Mesh Node 7219	-0.6	0.22	0.	13013	
Mesh Node 7220	-0.6	-0.19	0.	7338	
Mesh Node 7221	-0.6	-0.18	0.	7312	
Mesh Node 7222	-0.6	-0.17	0.	7351	
Mesh Node 7223	-0.6	-0.16	0.	7192	
Mesh Node 7224	-0.6	-0.15	0.	7343	
Mesh Node 7225	-0.6	-0.14	0.	7193	
Mesh Node 7226	-0.6	-0.13	0.	7344	
Mesh Node 7227	-0.6	-0.12	0.	7318	
Mesh Node 7228	-0.6	-0.11	0.	7348	
Mesh Node 7229	-0.6	-0.1	0.	7194	
Mesh Node 7230	-0.6	-9.e-002	0.	7195	
Mesh Node 7231	-0.6	-8.e-002	0.	7196	
Mesh Node 7232	-0.6	-7.e-002	0.	7311	
Mesh Node 7233	-0.6	-6.e-002	0.	7197	
Mesh Node 7234	-0.6	-5.e-002	0.	7198	
Mesh Node 7235	-0.6	-4.e-002	0.	7199	
Mesh Node 7236	-0.6	3.e-002	0.	13012	
Mesh Node 7237	-0.6	4.e-002	0.	13146	
Mesh Node 7238	-0.6	5.e-002	0.	13164	
Mesh Node 7239	-0.6	0.26	0.	5580	
Mesh Node 7240	-0.6	0.27	0.	5548	
Mesh Node 7241	-0.6	6.e-002	0.	13155	
Mesh Node 7242	-0.6	7.e-002	0.	13123	
Mesh Node 7243	-0.6	8.e-002	0.	13163	
Mesh Node 7244	-0.6	9.e-002	0.	13130	
Mesh Node 7245	-0.6	1.e-001	0.	13120	
Mesh Node 7246	-0.6	0.11	0.	13006	
Mesh Node 7247	-0.6	0.12	0.	13007	
Mesh Node 7248	-0.6	0.13	0.	13008	
Mesh Node 7249	-0.6	0.14	0.	13121	
Mesh Node 7250	-0.6	0.15	0.	13009	
Mesh Node 7251	-0.6	0.16	0.	13154	
Mesh Node 7252	-0.6	0.17	0.	13131	
Mesh Node 7253	-0.6	0.18	0.	13145	
Mesh Node 7254	-0.6	0.19	0.	13010	
Mesh Node 7255	-0.6	0.2	0.	13151	
Mesh Node 7256	-0.6	0.21	0.	13011	
Mesh Node 7257	-0.6	0.28	0.	5668	
Mesh Node 7258	-0.6	0.29	0.	5530	
Mesh Node 7259	-0.6	0.3	0.	5639	
Mesh Node 7260	-0.6	0.31	0.	5531	
Mesh Node 7261	-0.6	0.32	0.	5667	
Mesh Node 7262	-0.6	0.33	0.	5532	
Mesh Node 7263	-0.6	0.34	0.	5533	
Mesh Node 7264	-0.6	0.35	0.	5534	
Mesh Node 7265	-0.6	0.36	0.	5648	
Mesh Node 7266	-0.6	0.37	0.	5535	
Mesh Node 7267	-0.6	0.38	0.	5655	
Mesh Node 7268	-0.6	0.39	0.	5536	
Mesh Node 7269	-0.6	0.4	0.	5624	
Mesh Node 7270	-0.6	0.41	0.	5671	
Mesh Node 7271	-0.6	0.42	0.	5644	
Mesh Node 7272	-0.6	0.43	0.	5537	
Mesh Node 7273	-0.6	0.44	0.	5622	
Mesh Node 7274	-0.59	-2.e-002	0.	7305	
Mesh Node 7275	-0.59	-1.e-002	0.	7251	
Mesh Node 7276	-0.59	-0.27	0.	14800	
Mesh Node 7277	-0.59	0.23	0.	13014	
Mesh Node 7278	-0.59	-0.26	0.	14744	
Mesh Node 7279	-0.59	3.0815e-033	0.	548	
Mesh Node 7280	-0.59	-3.e-002	0.	7188	
Mesh Node 7281	-0.59	0.24	0.	13066	
Mesh Node 7282	-0.59	-0.28	0.	14685	
Mesh Node 7283	-0.59	-0.25	0.	266	
Mesh Node 7284	-0.59	1.e-002	0.	13104	
Mesh Node 7285	-0.59	2.e-002	0.	13037	
Mesh Node 7286	-0.59	0.22	0.	13003	
Mesh Node 7287	-0.59	0.25	0.	512	
Mesh Node 7288	-0.59	-0.24	0.	7290	
Mesh Node 7289	-0.59	-0.23	0.	7222	
Mesh Node 7290	-0.59	3.e-002	0.	13118	
Mesh Node 7291	-0.59	-0.22	0.	7187	
Mesh Node 7292	-0.59	0.26	0.	5579	
Mesh Node 7293	-0.59	-0.42	0.	14839	
Mesh Node 7294	-0.59	-0.41	0.	14658	
Mesh Node 7295	-0.59	-0.4	0.	14793	
Mesh Node 7296	-0.59	-0.39	0.	14659	
Mesh Node 7297	-0.59	-0.38	0.	14818	
Mesh Node 7298	-0.59	-0.37	0.	14660	
Mesh Node 7299	-0.59	-0.36	0.	14851	
Mesh Node 7300	-0.59	-0.35	0.	14661	
Mesh Node 7301	-0.59	-0.34	0.	14662	
Mesh Node 7302	-0.59	-0.33	0.	14663	
Mesh Node 7303	-0.59	-0.32	0.	14849	
Mesh Node 7304	-0.59	-0.31	0.	14664	
Mesh Node 7305	-0.59	-0.3	0.	14666	
Mesh Node 7306	-0.59	-0.29	0.	14667	
Mesh Node 7307	-0.59	-0.21	0.	7364	
Mesh Node 7308	-0.59	-0.2	0.	7161	
Mesh Node 7309	-0.59	0.27	0.	5529	
Mesh Node 7310	-0.59	-0.19	0.	7337	
Mesh Node 7311	-0.59	-0.18	0.	7162	
Mesh Node 7312	-0.59	-0.17	0.	7163	
Mesh Node 7313	-0.59	-0.16	0.	7164	
Mesh Node 7314	-0.59	-0.15	0.	7357	
Mesh Node 7315	-0.59	-0.14	0.	7165	
Mesh Node 7316	-0.59	-0.13	0.	7361	
Mesh Node 7317	-0.59	-0.12	0.	7166	
Mesh Node 7318	-0.59	-0.11	0.	7298	
Mesh Node 7319	-0.59	-0.1	0.	7167	
Mesh Node 7320	-0.59	-9.e-002	0.	7362	
Mesh Node 7321	-0.59	-8.e-002	0.	7333	
Mesh Node 7322	-0.59	-7.e-002	0.	7297	
Mesh Node 7323	-0.59	-6.e-002	0.	7168	
Mesh Node 7324	-0.59	-5.e-002	0.	7313	
Mesh Node 7325	-0.59	-4.e-002	0.	7170	
Mesh Node 7326	-0.59	4.e-002	0.	13172	
Mesh Node 7327	-0.59	5.e-002	0.	12972	
Mesh Node 7328	-0.59	0.28	0.	5515	
Mesh Node 7329	-0.59	6.e-002	0.	13135	
Mesh Node 7330	-0.59	7.e-002	0.	12973	
Mesh Node 7331	-0.59	8.e-002	0.	12974	
Mesh Node 7332	-0.59	9.e-002	0.	12975	
Mesh Node 7333	-0.59	1.e-001	0.	13169	
Mesh Node 7334	-0.59	0.11	0.	13144	
Mesh Node 7335	-0.59	0.12	0.	12976	
Mesh Node 7336	-0.59	0.13	0.	12977	
Mesh Node 7337	-0.59	0.14	0.	12978	
Mesh Node 7338	-0.59	0.15	0.	12979	
Mesh Node 7339	-0.59	0.16	0.	12980	
Mesh Node 7340	-0.59	0.17	0.	12981	
Mesh Node 7341	-0.59	0.18	0.	13149	
Mesh Node 7342	-0.59	0.19	0.	12982	
Mesh Node 7343	-0.59	0.2	0.	13150	
Mesh Node 7344	-0.59	0.21	0.	12984	
Mesh Node 7345	-0.59	0.29	0.	5499	
Mesh Node 7346	-0.59	0.3	0.	5664	
Mesh Node 7347	-0.59	0.31	0.	5502	
Mesh Node 7348	-0.59	0.32	0.	5683	
Mesh Node 7349	-0.59	0.33	0.	5503	
Mesh Node 7350	-0.59	0.34	0.	5504	
Mesh Node 7351	-0.59	0.35	0.	5505	
Mesh Node 7352	-0.59	0.36	0.	5679	
Mesh Node 7353	-0.59	0.37	0.	5506	
Mesh Node 7354	-0.59	0.38	0.	5636	
Mesh Node 7355	-0.59	0.39	0.	5682	
Mesh Node 7356	-0.59	0.4	0.	5659	
Mesh Node 7357	-0.59	0.41	0.	5507	
Mesh Node 7358	-0.59	0.42	0.	5675	
Mesh Node 7359	-0.59	0.43	0.	5508	
Mesh Node 7360	-0.59	0.44	0.	5642	
Mesh Node 7361	-0.58	-2.e-002	0.	7202	
Mesh Node 7362	-0.58	-1.e-002	0.	7252	
Mesh Node 7363	-0.58	-0.27	0.	14697	
Mesh Node 7364	-0.58	-0.26	0.	14745	
Mesh Node 7365	-0.58	4.1087e-033	0.	547	
Mesh Node 7366	-0.58	-3.e-002	0.	7169	
Mesh Node 7367	-0.58	0.23	0.	13015	
Mesh Node 7368	-0.58	0.24	0.	13067	
Mesh Node 7369	-0.58	-0.25	0.	265	
Mesh Node 7370	-0.58	-0.28	0.	14665	
Mesh Node 7371	-0.58	1.e-002	0.	13103	
Mesh Node 7372	-0.58	0.25	0.	511	
Mesh Node 7373	-0.58	0.22	0.	12983	
Mesh Node 7374	-0.58	-0.24	0.	7289	
Mesh Node 7375	-0.58	2.e-002	0.	13114	
Mesh Node 7376	-0.58	-0.23	0.	7221	
Mesh Node 7377	-0.58	-4.e-002	0.	7157	
Mesh Node 7378	-0.58	-0.29	0.	14651	
Mesh Node 7379	-0.58	3.e-002	0.	12971	
Mesh Node 7380	-0.58	0.26	0.	5578	
Mesh Node 7381	-0.58	0.27	0.	5528	
Mesh Node 7382	-0.58	0.28	0.	5501	
Mesh Node 7383	-0.58	-0.22	0.	7160	
Mesh Node 7384	-0.58	0.21	0.	12968	
Mesh Node 7385	-0.58	-0.3	0.	14635	
Mesh Node 7386	-0.58	-0.21	0.	7156	
Mesh Node 7387	-0.58	-5.e-002	0.	7140	
Mesh Node 7388	-0.58	4.e-002	0.	12967	
Mesh Node 7389	-0.58	0.29	0.	5484	
Mesh Node 7390	-0.58	-0.42	0.	14808	
Mesh Node 7391	-0.58	-0.41	0.	14813	
Mesh Node 7392	-0.58	-0.4	0.	14824	
Mesh Node 7393	-0.58	-0.39	0.	14790	
Mesh Node 7394	-0.58	-0.38	0.	14827	
Mesh Node 7395	-0.58	-0.37	0.	14629	
Mesh Node 7396	-0.58	-0.36	0.	14801	
Mesh Node 7397	-0.58	-0.35	0.	14630	
Mesh Node 7398	-0.58	-0.34	0.	14631	
Mesh Node 7399	-0.58	-0.33	0.	14632	
Mesh Node 7400	-0.58	-0.32	0.	14835	
Mesh Node 7401	-0.58	-0.31	0.	14633	
Mesh Node 7402	-0.58	-0.2	0.	7139	
Mesh Node 7403	-0.58	5.e-002	0.	12953	
Mesh Node 7404	-0.58	0.2	0.	12954	
Mesh Node 7405	-0.58	-0.19	0.	7303	
Mesh Node 7406	-0.58	-0.18	0.	7133	
Mesh Node 7407	-0.58	-0.17	0.	7345	
Mesh Node 7408	-0.58	-0.16	0.	7319	
Mesh Node 7409	-0.58	-0.15	0.	7352	
Mesh Node 7410	-0.58	-0.14	0.	7134	
Mesh Node 7411	-0.58	-0.13	0.	7341	
Mesh Node 7412	-0.58	-0.12	0.	7135	
Mesh Node 7413	-0.58	-0.11	0.	7356	
Mesh Node 7414	-0.58	-0.1	0.	7136	
Mesh Node 7415	-0.58	-9.e-002	0.	7315	
Mesh Node 7416	-0.58	-8.e-002	0.	7137	
Mesh Node 7417	-0.58	-7.e-002	0.	7308	
Mesh Node 7418	-0.58	-6.e-002	0.	7138	
Mesh Node 7419	-0.58	6.e-002	0.	13111	
Mesh Node 7420	-0.58	7.e-002	0.	12945	
Mesh Node 7421	-0.58	8.e-002	0.	13161	
Mesh Node 7422	-0.58	9.e-002	0.	12946	
Mesh Node 7423	-0.58	1.e-001	0.	13141	
Mesh Node 7424	-0.58	0.11	0.	12947	
Mesh Node 7425	-0.58	0.12	0.	13133	
Mesh Node 7426	-0.58	0.13	0.	12948	
Mesh Node 7427	-0.58	0.14	0.	13115	
Mesh Node 7428	-0.58	0.15	0.	12949	
Mesh Node 7429	-0.58	0.16	0.	12950	
Mesh Node 7430	-0.58	0.17	0.	12951	
Mesh Node 7431	-0.58	0.18	0.	13124	
Mesh Node 7432	-0.58	0.19	0.	12952	
Mesh Node 7433	-0.58	0.3	0.	5618	
Mesh Node 7434	-0.58	0.31	0.	5469	
Mesh Node 7435	-0.58	0.32	0.	5652	
Mesh Node 7436	-0.58	0.33	0.	5470	
Mesh Node 7437	-0.58	0.34	0.	5649	
Mesh Node 7438	-0.58	0.35	0.	5471	
Mesh Node 7439	-0.58	0.36	0.	5623	
Mesh Node 7440	-0.58	0.37	0.	5472	
Mesh Node 7441	-0.58	0.38	0.	5473	
Mesh Node 7442	-0.58	0.39	0.	5474	
Mesh Node 7443	-0.58	0.4	0.	5640	
Mesh Node 7444	-0.58	0.41	0.	5475	
Mesh Node 7445	-0.58	0.42	0.	5476	
Mesh Node 7446	-0.58	0.43	0.	5477	
Mesh Node 7447	-0.58	0.44	0.	5479	
Mesh Node 7448	-0.57	-4.e-002	0.	7141	
Mesh Node 7449	-0.57	-3.e-002	0.	7171	
Mesh Node 7450	-0.57	-2.e-002	0.	7320	
Mesh Node 7451	-0.57	-0.29	0.	14636	
Mesh Node 7452	-0.57	-0.28	0.	14668	
Mesh Node 7453	-0.57	-0.27	0.	14698	
Mesh Node 7454	-0.57	-1.e-002	0.	7253	
Mesh Node 7455	-0.57	0.21	0.	13142	
Mesh Node 7456	-0.57	0.22	0.	12985	
Mesh Node 7457	-0.57	0.23	0.	13016	
Mesh Node 7458	-0.57	-0.26	0.	14746	
Mesh Node 7459	-0.57	5.1358e-033	0.	546	
Mesh Node 7460	-0.57	0.24	0.	13068	
Mesh Node 7461	-0.57	-0.25	0.	264	
Mesh Node 7462	-0.57	1.e-002	0.	13102	
Mesh Node 7463	-0.57	2.e-002	0.	13036	
Mesh Node 7464	-0.57	3.e-002	0.	13002	
Mesh Node 7465	-0.57	4.e-002	0.	12966	
Mesh Node 7466	-0.57	0.25	0.	510	
Mesh Node 7467	-0.57	-5.e-002	0.	7130	
Mesh Node 7468	-0.57	-0.3	0.	14625	
Mesh Node 7469	-0.57	-0.24	0.	7288	
Mesh Node 7470	-0.57	-0.23	0.	7220	
Mesh Node 7471	-0.57	-0.22	0.	7186	
Mesh Node 7472	-0.57	-0.21	0.	7155	
Mesh Node 7473	-0.57	0.2	0.	12942	
Mesh Node 7474	-0.57	0.26	0.	5577	
Mesh Node 7475	-0.57	0.27	0.	5615	
Mesh Node 7476	-0.57	5.e-002	0.	12941	
Mesh Node 7477	-0.57	-0.2	0.	7129	
Mesh Node 7478	-0.57	0.28	0.	5500	
Mesh Node 7479	-0.57	0.29	0.	5468	
Mesh Node 7480	-0.57	-0.42	0.	14834	
Mesh Node 7481	-0.57	-0.41	0.	14608	
Mesh Node 7482	-0.57	-0.4	0.	14609	
Mesh Node 7483	-0.57	-0.39	0.	14610	
Mesh Node 7484	-0.57	-0.38	0.	14846	
Mesh Node 7485	-0.57	-0.37	0.	14611	
Mesh Node 7486	-0.57	-0.36	0.	14792	
Mesh Node 7487	-0.57	-0.35	0.	14612	
Mesh Node 7488	-0.57	-0.34	0.	14613	
Mesh Node 7489	-0.57	-0.33	0.	14614	
Mesh Node 7490	-0.57	-0.32	0.	14807	
Mesh Node 7491	-0.57	-0.31	0.	14615	
Mesh Node 7492	-0.57	0.3	0.	5456	
Mesh Node 7493	-0.57	0.44	0.	5434	
Mesh Node 7494	-0.57	-0.19	0.	7350	
Mesh Node 7495	-0.57	-0.18	0.	7115	
Mesh Node 7496	-0.57	-0.17	0.	7332	
Mesh Node 7497	-0.57	-0.16	0.	7116	
Mesh Node 7498	-0.57	-0.15	0.	7293	
Mesh Node 7499	-0.57	-0.14	0.	7325	
Mesh Node 7500	-0.57	-0.13	0.	7300	
Mesh Node 7501	-0.57	-0.12	0.	7117	
Mesh Node 7502	-0.57	-0.11	0.	7296	
Mesh Node 7503	-0.57	-0.1	0.	7118	
Mesh Node 7504	-0.57	-9.e-002	0.	7302	
Mesh Node 7505	-0.57	-8.e-002	0.	7119	
Mesh Node 7506	-0.57	-7.e-002	0.	7355	
Mesh Node 7507	-0.57	-6.e-002	0.	7120	
Mesh Node 7508	-0.57	0.31	0.	5433	
Mesh Node 7509	-0.57	6.e-002	0.	13138	
Mesh Node 7510	-0.57	7.e-002	0.	12925	
Mesh Node 7511	-0.57	8.e-002	0.	13117	
Mesh Node 7512	-0.57	9.e-002	0.	13158	
Mesh Node 7513	-0.57	1.e-001	0.	13122	
Mesh Node 7514	-0.57	0.11	0.	12926	
Mesh Node 7515	-0.57	0.12	0.	12927	
Mesh Node 7516	-0.57	0.13	0.	12928	
Mesh Node 7517	-0.57	0.14	0.	12929	
Mesh Node 7518	-0.57	0.15	0.	12930	
Mesh Node 7519	-0.57	0.16	0.	12931	
Mesh Node 7520	-0.57	0.17	0.	12932	
Mesh Node 7521	-0.57	0.18	0.	13167	
Mesh Node 7522	-0.57	0.19	0.	12933	
Mesh Node 7523	-0.57	0.32	0.	5445	
Mesh Node 7524	-0.57	0.33	0.	5446	
Mesh Node 7525	-0.57	0.34	0.	5447	
Mesh Node 7526	-0.57	0.35	0.	5448	
Mesh Node 7527	-0.57	0.36	0.	5449	
Mesh Node 7528	-0.57	0.37	0.	5450	
Mesh Node 7529	-0.57	0.38	0.	5676	
Mesh Node 7530	-0.57	0.39	0.	5451	
Mesh Node 7531	-0.57	0.4	0.	5641	
Mesh Node 7532	-0.57	0.41	0.	5452	
Mesh Node 7533	-0.57	0.42	0.	5453	
Mesh Node 7534	-0.57	0.43	0.	5454	
Mesh Node 7535	-0.56	6.9936e-002	0.	12921	
Mesh Node 7536	-0.56	7.9984e-002	0.	13108	
Mesh Node 7537	-0.56	5.9984e-002	0.	13175	
Mesh Node 7538	-0.56	-0.42	0.	14599	
Mesh Node 7539	-0.56	-0.41	0.	14598	
Mesh Node 7540	-0.56	-0.4	0.	14811	
Mesh Node 7541	-0.56	-0.39	0.	14597	
Mesh Node 7542	-0.56	-0.38	0.	14791	
Mesh Node 7543	-0.56	-0.37	0.	14596	
Mesh Node 7544	-0.56	-0.36	0.	14595	
Mesh Node 7545	-0.56	-0.35	0.	14594	
Mesh Node 7546	-0.56	-0.34	0.	14842	
Mesh Node 7547	-0.56	-0.33	0.	14593	
Mesh Node 7548	-0.56	-0.32	0.	14855	
Mesh Node 7549	-0.56	-0.18	0.	7109	
Mesh Node 7550	-0.56	-0.17	0.	7108	
Mesh Node 7551	-0.56	-0.16	0.	7107	
Mesh Node 7552	-0.56	-0.15	0.	7336	
Mesh Node 7553	-0.56	-0.14	0.	7106	
Mesh Node 7554	-0.56	-0.13	0.	7105	
Mesh Node 7555	-0.56	-0.12	0.	7306	
Mesh Node 7556	-0.56	-0.11	0.	7353	
Mesh Node 7557	-0.56	-0.1	0.	7104	
Mesh Node 7558	-0.56	-9.e-002	0.	7294	
Mesh Node 7559	-0.56	-8.e-002	0.	7103	
Mesh Node 7560	-0.56	-7.e-002	0.	7365	
Mesh Node 7561	-0.56	9.e-002	0.	12920	
Mesh Node 7562	-0.56	0.1	0.	13153	
Mesh Node 7563	-0.56	0.11	0.	12919	
Mesh Node 7564	-0.56	0.12	0.	12918	
Mesh Node 7565	-0.56	0.13	0.	12917	
Mesh Node 7566	-0.56	0.14	0.	13152	
Mesh Node 7567	-0.56	0.15	0.	12916	
Mesh Node 7568	-0.56	0.16	0.	12915	
Mesh Node 7569	-0.56	0.17	0.	12914	
Mesh Node 7570	-0.56	0.18	0.	12913	
Mesh Node 7571	-0.56	-0.31	0.	14592	
Mesh Node 7572	-0.56	-6.e-002	0.	7102	
Mesh Node 7573	-0.56	0.19	0.	12912	
Mesh Node 7574	-0.56	-0.3	0.	14602	
Mesh Node 7575	-0.56	-5.e-002	0.	7111	
Mesh Node 7576	-0.56	0.2	0.	12922	
Mesh Node 7577	-0.56	0.44	0.	5431	
Mesh Node 7578	-0.56	-4.e-002	0.	7142	
