Node Number	Normal Stress (Pa)
15110	0.89729
15111	0.71846
15112	0.61672
15113	1.071
15114	1.3054
15115	1.021
15116	1.2857
15117	0.84876
15118	1.6459
15119	2.1093
15120	1.6271
15121	1.2595
15122	1.5618
15123	2.7516
15124	3.2863
15125	3.4535
15126	2.9707
15127	2.1445
15128	2.4271
15129	3.2138
15130	3.679
15131	2.7921
15132	2.4272
15133	2.5907
15134	3.0696
15135	2.8982
15136	2.1407
15137	1.9351
15138	2.0033
15139	2.029
15140	2.2455
15141	1.7843
15142	1.7062
15143	1.7327
15144	1.6678
15145	1.8341
15146	1.5016
15147	1.5271
15148	1.5761
15149	1.5456
15150	1.4398
15151	1.3877
15152	1.4065
15153	1.4192
15154	1.4615
15155	1.4768
15156	1.3426
15157	1.3181
15158	1.303
15159	1.327
15160	1.3593
15161	1.3699
15162	1.2353
15163	1.2482
15164	1.2675
15165	1.2547
15166	1.2056
15167	1.1777
15168	1.1894
15169	1.1942
15170	1.2177
15171	1.2233
15172	1.1514
15173	1.1371
15174	1.1262
15175	1.1626
15176	1.0885
15177	1.0778
15178	1.1017
15179	1.0414
15180	1.0541
15181	1.0305
15182	0.95793
15183	0.93244
15184	0.94463
15185	0.94669
15186	0.96966
15187	0.97176
15188	0.98264
15189	0.90593
15190	0.87816
15191	0.89159
15192	0.91869
15193	0.84885
15194	0.81771
15195	0.83287
15196	0.86308
15197	0.86533
15198	0.78438
15199	0.766
15200	0.76898
15201	0.74848
15202	0.80063
15203	1.4949
15204	1.4604
15205	1.4767
15206	1.3041
15207	1.3361
15208	1.2933
15209	1.2605
15210	1.3064
15211	1.3254
15212	1.433
15213	1.4423
15214	0.74607
15215	0.7068
15216	0.72855
15217	0.78225
15218	0.81579
15219	0.84709
15220	0.8765
15221	0.90434
15222	0.93087
15223	0.95635
15224	0.98101
15225	1.0051
15226	0.99399
15227	1.0287
15228	1.0178
15229	1.0522
15230	1.0756
15231	1.0649
15232	1.0993
15233	1.1235
15234	1.1125
15235	1.1483
15236	1.1742
15237	1.2015
15238	1.2306
15239	1.262
15240	1.2965
15241	1.2814
15242	1.3348
15243	1.3782
15244	1.4282
15245	1.487
15246	1.5578
15247	1.6452
15248	1.6069
15249	1.756
15250	1.9022
15251	2.108
15252	2.409
15253	2.8682
15254	3.5348
15255	3.8462
15256	2.8465
15257	1.6622
15258	1.2407
15259	0.97518
15260	0.7988
15261	0.66994
15262	0.56933
15263	0.4866
15264	0.41563
15265	0.35303
15266	0.45882
15267	0.2961
15268	0.24346
15269	0.19368
15270	0.1462
15271	0.23749
15272	9.9402e-002
15273	5.173e-002
15274	2.6187e-003
15275	-4.8298e-002
15276	-8.6355e-002
15277	-4.6635e-002
15278	-0.14764
15279	-0.24885
15280	-2.5981e-002
15281	-2.5451e-003
15282	-0.13822
15283	7.5432e-002
15284	7.7545e-002
15285	0.16586
15286	0.157
15287	0.24593
15288	0.23254
15289	0.31722
15290	0.38073
15291	0.4376
15292	0.48913
15293	0.53604
15294	0.52178
15295	0.57895
15296	0.56525
15297	0.61834
15298	0.65461
15299	0.68812
15300	0.67627
15301	0.71916
15302	0.74796
15303	0.73725
15304	0.77475
15305	0.79969
15306	0.82294
15307	0.84462
15308	0.86483
15309	0.88364
15310	0.90112
15311	0.91731
15312	0.91042
15313	0.93221
15314	0.94583
15315	0.93993
15316	0.95814
15317	0.96909
15318	0.97861
15319	0.98657
15320	0.99286
15321	0.99025
15322	0.99728
15323	0.9956
15324	0.999
15325	0.99902
15326	0.99732
15327	0.99906
15328	0.99741
15329	0.99911
15330	0.99753
15331	0.99917
15332	0.99924
15333	0.99932
15334	0.9994
15335	0.99949
15336	0.99958
15337	0.99967
15338	0.99976
15339	0.99921
15340	0.99985
15341	0.99993
15342	1.
15343	1.0001
15344	1.0001
15345	1.0002
15346	1.0002
15347	1.0003
15348	1.0003
15349	1.0004
15350	1.0004
15351	1.0004
15352	1.0005
15353	1.0012
15354	1.0005
15355	1.0005
15356	1.0005
15357	1.0005
15358	1.0005
15359	1.0005
15360	1.0004
15361	1.0004
15362	1.0004
15363	1.0004
15364	1.0003
15365	1.0003
15366	1.0003
15367	1.0003
15368	1.0002
15369	1.0002
15370	1.0006
15371	1.0002
15372	1.0002
15373	1.0001
15374	1.0001
15375	1.0001
15376	1.0001
15377	1.0002
15378	1.
15379	1.0001
15380	0.99991
15381	0.99996
15382	0.99974
15383	0.99954
15384	0.99979
15385	0.9994
15386	0.99939
15387	0.99955
15388	0.99996
15389	0.9999
15390	1.0003
15391	1.0004
15392	1.0011
15393	1.0015
15394	1.0019
15395	1.0028
15396	1.0031
15397	1.0036
15398	1.0044
15399	1.005
15400	1.0053
15401	1.0053
15402	1.0049
15403	1.004
15404	1.0024
15405	1.004
15406	1.0002
15407	0.99724
15408	0.99345
15409	0.98877
15410	0.98316
15411	0.97657
15412	0.96898
15413	0.96037
15414	0.96765
15415	0.95073
15416	0.9401
15417	0.92848
15418	0.91595
15419	0.90257
15420	0.88843
15421	0.87363
15422	0.88899
15423	0.8583
15424	0.87484
15425	0.8426
15426	0.82667
15427	0.8107
15428	0.79488
15429	0.7794
15430	0.76447
15431	0.78661
15432	0.75029
15433	0.73706
15434	0.72499
15435	0.71426
15436	0.70504
15437	0.69748
15438	0.72035
15439	0.6917
15440	0.71409
15441	0.6878
15442	0.70955
15443	1.3888
15444	1.4249
15445	1.3653
15446	1.3982
15447	1.3675
15448	1.3302
15449	1.3425
15450	1.3051
15451	1.3615
15452	1.3944
15453	1.4036
15454	0.91276
15455	1.2573
15456	0.96052
15457	0.98529
15458	0.89265
15459	1.4065
15460	1.5057
15461	1.5912
15462	0.77941
15463	0.72727
15464	0.99366
15465	1.1909
15466	1.2083
15467	0.74752
15468	0.92276
15469	0.90184
15470	1.0273
15471	1.2192
15472	1.2256
15473	1.2354
15474	0.99617
15475	1.0068
15476	1.3541
15477	0.99299
15478	1.0068
15479	0.93274
15480	1.0032
15481	1.0003
15482	1.2033
15483	1.6389
15484	1.6513
15485	1.6698
15486	1.0274
15487	0.89054
15488	1.0168
15489	1.0143
15490	0.81862
15491	0.79879
15492	0.81237
15493	0.45381
15494	0.4158
15495	0.98024
15496	1.0031
15497	1.0044
15498	1.2095
15499	1.2025
15500	1.3835
15501	1.0807
15502	1.0789
15503	1.0872
15504	0.98309
15505	0.75921
15506	1.2578
15507	1.2521
15508	1.2693
15509	1.0001
15510	0.85581
15511	1.2433
15512	1.263
15513	1.2472
15514	2.0253
15515	1.0276
15516	1.0016
15517	1.1005
15518	1.1571
15519	1.0055
15520	0.64238
15521	0.60738
15522	1.0343
15523	1.0252
15524	0.98302
15525	0.9963
15526	1.0984
15527	1.1095
15528	0.22368
15529	0.29146
15530	0.9806
15531	0.98422
15532	1.1326
15533	1.1447
15534	1.1395
15535	1.2301
15536	1.017
15537	1.0219
15538	1.1254
15539	1.0011
15540	1.001
15541	0.96123
15542	0.96888
15543	0.96829
15544	1.0218
15545	0.58291
15546	0.55099
15547	1.3115
15548	1.304
15549	1.0605
15550	1.0086
15551	0.82018
15552	0.78675
15553	0.9894
15554	0.85312
15555	0.86864
15556	1.8182
15557	1.8587
15558	1.297
15559	1.2834
15560	1.2975
15561	1.0168
15562	1.1854
15563	0.97608
15564	0.97969
15565	1.0239
15566	1.1461
15567	1.1258
15568	1.0812
15569	1.0706
15570	1.0861
15571	1.0636
15572	0.99924
15573	1.
15574	1.165
15575	1.3368
15576	1.3169
15577	0.94887
15578	1.5422
15579	1.0516
15580	1.0018
15581	0.99258
15582	1.0619
15583	1.0562
15584	0.40832
15585	0.47643
15586	0.10098
15587	5.9593e-002
15588	1.2699
15589	0.97774
15590	1.033
15591	1.0101
15592	1.0596
15593	1.1645
15594	1.1615
15595	1.0336
15596	0.91516
15597	0.926
15598	1.4538
15599	1.4524
15600	1.0011
15601	1.0009
15602	1.1393
15603	1.1205
15604	1.037
15605	1.265
15606	1.1329
15607	1.1163
15608	1.0393
15609	0.41947
15610	0.5052
15611	1.0193
15612	1.0668
15613	1.0235
15614	1.1859
15615	1.1774
15616	1.1744
15617	1.0989
15618	1.2671
15619	1.1848
15620	1.0681
15621	1.0282
15622	1.0557
15623	1.4014
15624	1.3543
15625	0.9051
15626	0.90763
15627	1.1386
15628	1.1244
15629	1.2502
15630	1.1993
15631	1.1759
15632	1.1651
15633	-7.6083e-002
15634	1.1577
15635	0.86264
15636	1.0586
15637	1.1643
15638	1.1432
15639	1.4207
15640	1.4208
15641	0.94667
15642	0.9502
15643	1.3153
15644	1.2906
15645	1.211
15646	1.2004
15647	1.2664
15648	1.2084
15649	1.2525
15650	0.88424
15651	0.78741
15652	1.1494
15653	1.1386
15654	1.2316
15655	1.0817
15656	1.0756
15657	1.1293
15658	1.1562
15659	1.0945
15660	1.0242
15661	1.0071
15662	1.0045
15663	1.2889
15664	0.99571
15665	0.99587
15666	1.0743
15667	1.145
15668	1.1697
15669	0.99841
15670	0.99755
15671	0.75244
15672	0.73194
15673	0.73696
15674	1.1048
15675	0.60842
15676	0.57212
15677	1.0003
15678	1.0005
15679	0.99792
15680	0.94374
15681	0.9386
15682	0.50533
15683	0.96664
15684	0.96412
15685	0.97979
15686	0.59817
15687	1.1158
15688	1.231
15689	1.2426
15690	1.2119
15691	1.2991
15692	1.276
15693	1.3129
15694	1.1107
15695	1.0982
15696	1.1101
15697	0.86929
15698	0.89066
15699	1.0045
15700	1.0063
15701	1.668
15702	1.4949
15703	1.6631
15704	1.0238
15705	1.0203
15706	0.85269
15707	0.82337
15708	1.0824
15709	0.57341
15710	0.66857
15711	1.0021
15712	1.0629
15713	1.0707
15714	1.0095
15715	1.3048
15716	1.2869
15717	1.2987
15718	1.2914
15719	0.92827
15720	0.64964
15721	0.99605
15722	0.15912
15723	0.23557
15724	0.90659
15725	0.91687
15726	1.0201
15727	1.0235
15728	1.0277
15729	0.87733
15730	0.89321
15731	1.0103
15732	1.0059
15733	1.0049
15734	1.0046
15735	1.3081
15736	1.1888
15737	1.005
15738	1.0039
15739	1.0048
15740	1.007
15741	0.90382
15742	1.0099
15743	1.0478
15744	0.90124
15745	1.1264
15746	1.1331
15747	1.1401
15748	1.18
15749	1.1206
15750	1.1107
15751	1.018
15752	1.0224
15753	1.0213
15754	1.4777
15755	1.4856
15756	1.3528
15757	1.375
15758	0.97396
15759	1.4754
15760	0.76873
15761	0.97198
15762	1.0309
15763	1.0451
15764	1.0361
15765	1.1212
15766	2.6462
15767	1.3085
15768	1.0383
15769	0.35086
15770	1.5837
15771	1.6313
15772	0.77339
15773	0.77915
15774	0.7579
15775	0.79272
15776	0.93044
15777	0.95005
15778	0.94452
15779	0.91131
15780	1.0995
15781	1.1101
15782	1.0165
15783	1.0006
15784	1.0302
15785	1.1337
15786	1.1013
15787	1.1221
15788	0.42255
15789	1.4323
15790	1.4121
15791	1.4309
15792	1.4194
15793	0.87305
15794	1.2099
15795	1.1994
15796	1.1523
15797	1.2414
15798	1.0288
15799	1.1836
15800	1.6179
15801	0.97763
15802	0.97148
15803	1.1045
15804	1.0003
15805	1.0758
15806	1.0543
15807	1.2267
15808	0.98189
15809	0.98888
15810	0.99121
15811	0.41185
15812	0.42778
15813	0.96974
15814	0.66487
15815	0.806
15816	0.78617
15817	0.79435
15818	1.0483
15819	1.023
15820	0.8902
15821	0.94147
15822	0.88078
15823	1.0084
15824	0.54787
15825	1.1548
15826	1.0368
15827	1.082
15828	1.0095
15829	1.3286
15830	1.2086
15831	0.84718
15832	1.2594
15833	1.0251
15834	1.2745
15835	1.004
15836	1.0042
15837	1.0029
15838	0.89593
15839	1.0856
15840	0.9802
15841	0.97404
15842	0.98066
15843	0.97914
15844	1.0016
15845	1.0087
15846	1.0017
15847	0.98765
15848	1.616
15849	1.2857
15850	1.0317
15851	1.0889
15852	0.67469
15853	0.65992
15854	0.63748
15855	1.0913
15856	1.2122
15857	1.1233
15858	0.3788
15859	0.57459
15860	1.0706
15861	0.80354
15862	1.0121
15863	1.0008
15864	1.003
15865	1.0007
15866	1.0273
15867	1.0567
15868	1.0473
15869	1.2952
15870	0.91578
15871	1.0072
15872	1.0057
15873	1.279
15874	0.98649
15875	1.1492
15876	0.12911
15877	1.0165
15878	0.95309
15879	1.282
15880	1.095
15881	1.0006
15882	0.89274
15883	1.1589
15884	1.3111
15885	1.0062
15886	0.3278
15887	0.91991
15888	1.4561
15889	0.54267
15890	1.0807
15891	1.3949
15892	1.0511
15893	1.1098
15894	0.3715
15895	1.4303
15896	1.0958
15897	1.5208
15898	0.30336
15899	1.0027
1	1.0003
2	1.
3	1.0002
4	1.0002
5	1.0002
6	1.0002
7	1.0002
8	1.0002
9	1.0001
10	1.0001
11	1.0001
12	1.0001
13	1.0001
14	1.0001
15	1.
16	1.
17	1.
18	0.99999
19	0.99998
20	0.99996
21	0.99995
22	0.99994
23	0.99993
24	0.99992
25	0.99992
26	0.99991
27	0.99991
28	0.99991
29	0.99991
30	0.99991
31	0.99991
32	0.99991
33	0.99991
34	0.99992
35	0.99992
36	0.99993
37	0.99993
38	0.99994
39	0.99994
40	0.99995
41	0.99995
42	0.99996
43	0.99996
44	0.99997
45	0.99997
46	0.99998
47	0.99998
48	0.99999
49	0.99999
50	1.
51	1.
52	-1.0188
53	0.99899
54	0.99553
55	0.99009
56	0.98287
57	0.97404
58	0.96372
59	0.952
60	0.93894
61	0.92457
62	0.90892
63	0.89198
64	0.87371
65	0.85406
66	0.83297
67	0.81034
68	0.78606
69	0.75998
70	0.73194
71	0.70173
72	0.66912
73	0.63382
74	0.59549
75	0.55374
76	0.50805
77	0.45783
78	0.40229
79	0.34039
80	0.27074
81	0.19124
82	9.8869e-002
83	-1.1578e-002
84	-0.14867
85	-0.33706
86	-0.60911
87	9.1028
88	0.20318
89	1.1062
90	0.77026
91	0.67226
92	0.55785
93	0.47546
94	0.40357
95	0.34117
96	0.28424
97	0.23188
98	0.18173
99	0.13356
100	8.5534e-002
101	3.7132e-002
102	-1.3209e-002
103	-6.7381e-002
104	-0.12792
105	-0.20283
106	-0.28576
107	-0.5011
108	0.64032
109	3.5016
110	2.653
111	2.2247
112	1.9809
113	1.8095
114	1.6855
115	1.5897
116	1.5134
117	1.4506
118	1.3977
119	1.3521
120	1.3121
121	1.2764
122	1.2439
123	1.2141
124	1.1862
125	1.1599
126	1.1347
127	1.1104
128	1.0866
129	1.0632
130	1.0398
131	1.0164
132	0.9926
133	0.96832
134	0.94331
135	0.91736
136	0.89023
137	0.86165
138	0.83133
139	0.79894
140	0.7641
141	0.7264
142	0.68531
143	0.99987
144	0.99933
145	0.99871
146	0.99822
147	0.99798
148	0.99803
149	0.99837
150	0.99897
151	0.9998
152	1.0008
153	1.0018
154	1.0029
155	1.0038
156	1.0045
157	1.005
158	1.005
159	1.0044
160	1.0033
161	1.0015
162	0.99878
163	0.99522
164	0.99068
165	0.98509
166	0.9784
167	0.97056
168	0.96155
169	0.95134
170	0.93995
171	0.92739
172	0.91372
173	0.89899
174	0.88329
175	0.86674
176	0.84947
177	0.83163
178	0.81341
179	0.79499
180	0.77659
181	0.75844
182	0.74077
183	0.72384
184	0.70787
185	0.69311
186	0.67979
187	0.66812
188	0.6583
189	0.65049
190	0.64482
191	0.6414
7629	0.42176
7630	1.1642
7631	1.159
7632	1.1773
7633	1.1678
7634	1.1713
7635	1.1838
7636	1.1471
7637	1.1542
7638	1.1305
7639	1.155
7640	1.1966
7641	1.1907
7642	1.1816
7643	1.1695
7644	1.1872
7645	1.1988
7646	1.1755
7647	1.1525
7648	1.1353
7649	1.1412
7650	1.1383
7651	1.1411
7652	1.1247
7653	1.1339
7654	1.1525
7655	1.2044
7656	1.1958
7657	1.1694
7658	1.2093
7659	1.2104
7660	1.2218
7661	1.2168
7662	1.226
7663	1.1974
7664	1.2074
7665	1.1765
7666	1.187
7667	1.1555
7668	1.166
7669	1.1451
7670	1.1199
7671	1.1149
7672	1.124
7673	1.1286
7674	1.1277
7675	1.114
7676	1.1203
7677	1.2143
7678	1.1002
7679	1.1056
7680	1.1481
7681	1.2104
7682	1.1673
7683	1.2344
7684	1.2182
7685	1.2221
7686	1.2328
7687	1.1845
7688	1.199
7689	1.1998
7690	1.2074
7691	1.1831
7692	1.1917
7693	1.1648
7694	1.1555
7695	1.1367
7696	1.1181
7697	1.1097
7698	1.1054
7699	1.1155
7700	1.1131
7701	1.1167
7702	1.1167
7703	1.1153
7704	1.1016
7705	1.1078
7706	1.0936
7707	1.0722
7708	1.2208
7709	1.1185
7710	1.2425
7711	1.2435
7712	1.2145
7713	1.0588
7714	1.1938
7715	1.1822
7716	1.1681
7717	1.1524
7718	1.1604
7719	1.1359
7720	1.1442
7721	1.1192
7722	1.1275
7723	1.1025
7724	1.0915
7725	1.0864
7726	1.0997
7727	1.096
7728	1.1046
7729	1.1027
7730	1.1052
7731	1.1007
7732	1.1036
7733	1.0902
7734	1.0736
7735	1.0827
7736	1.0501
7737	1.0627
7738	1.0435
7739	1.0361
7740	1.2025
7741	1.2262
7742	1.083
7743	1.0689
7744	1.1789
7745	1.0735
7746	1.0301
7747	1.1323
7748	1.2406
7749	1.2494
7750	1.2536
7751	1.1786
7752	1.0386
7753	1.1989
7754	1.1731
7755	1.1526
7756	1.1395
7757	1.1462
7758	1.1252
7759	1.1324
7760	1.1105
7761	1.1179
7762	1.0955
7763	1.0807
7764	1.083
7765	1.0785
7766	1.0901
7767	1.0869
7768	1.0926
7769	1.0944
7770	1.0898
7771	1.0928
7772	1.08
7773	1.0644
7774	1.043
7775	1.0544
7776	1.0272
7777	1.0206
7778	1.2054
7779	1.2304
7780	1.0943
7781	1.0787
7782	1.0682
7783	1.0151
7784	1.2559
7785	1.2551
7786	1.2331
7787	1.2742
7788	1.1557
7789	1.1524
7790	1.1458
7791	1.1369
7792	1.1262
7793	1.1317
7794	1.1141
7795	1.1013
7796	1.1078
7797	1.088
7798	1.0947
7799	1.0747
7800	1.0813
7801	1.0664
7802	1.0617
7803	1.0747
7804	1.0708
7805	1.0809
7806	1.0781
7807	1.0843
7808	1.083
7809	1.0841
7810	1.0798
7811	1.0826
7812	1.0706
7813	1.0563
7814	1.0642
7815	1.0368
7816	1.0473
7817	1.0123
7818	1.0003
7819	0.99819
7820	1.0087
7821	1.2068
7822	1.1556
7823	1.1808
7824	1.1066
7825	1.09
7826	1.0461
7827	1.2714
7828	1.131
7829	1.2719
7830	0.99713
7831	1.162
7832	1.0005
7833	1.2504
7834	1.2869
7835	1.233
7836	1.1331
7837	1.1317
7838	1.1277
7839	1.1212
7840	1.1127
7841	1.1171
7842	1.1027
7843	1.1079
7844	1.0918
7845	1.0973
7846	1.0802
7847	1.086
7848	1.0684
7849	1.0743
7850	1.0567
7851	1.0594
7852	1.0667
7853	1.0633
7854	1.072
7855	1.0748
7856	1.0738
7857	1.0745
7858	1.0751
7859	1.0729
7860	1.062
7861	1.049
7862	1.0561
7863	1.0315
7864	1.0409
7865	1.0095
7866	0.98354
7867	0.98325
7868	0.98748
7869	0.99548
7870	0.99105
7871	1.2067
7872	1.234
7873	1.1539
7874	1.1799
7875	1.1196
7876	1.1013
7877	1.0557
7878	1.1287
7879	1.2618
7880	1.0465
7881	0.98381
7882	1.1494
7883	1.0067
7884	1.1784
7885	1.2681
7886	0.97886
7887	1.3023
7888	1.2513
7889	1.1069
7890	1.104
7891	1.1109
7892	1.1118
7893	1.1098
7894	1.1055
7895	1.0991
7896	1.0911
7897	1.0953
7898	1.0722
7899	1.0772
7900	1.062
7901	1.0671
7902	1.0516
7903	1.2894
7904	1.0453
7905	1.0414
7906	1.0527
7907	1.0491
7908	1.059
7909	1.0635
7910	1.0659
7911	1.065
7912	1.0653
7913	1.066
7914	1.0615
7915	1.0639
7916	1.0539
7917	1.0582
7918	1.0424
7919	1.0487
7920	1.0268
7921	1.0351
7922	1.0075
7923	0.98494
7924	0.96983
7925	0.97277
7926	0.96567
7927	0.96497
7928	0.96485
7929	0.9678
7930	0.96604
7931	0.97401
7932	0.97062
7933	1.2624
7934	1.2917
7935	1.2051
7936	1.2334
7937	1.151
7938	1.1776
7939	1.1002
7940	1.1254
7941	1.1335
7942	1.0658
7943	1.0375
7944	1.3027
7945	1.3213
7946	1.0145
7947	1.033
7948	0.97572
7949	1.1958
7950	0.98517
7951	1.3174
7952	1.2241
7953	1.2701
7954	1.0838
7955	1.08
7956	1.0893
7957	1.092
7958	1.0921
7959	1.0898
7960	1.0855
7961	1.0795
7962	1.0826
7963	1.0723
7964	1.0641
7965	1.0683
7966	1.0554
7967	1.0598
7968	1.0464
7969	1.0419
7970	1.3172
7971	1.3106
7972	1.0399
7973	1.0365
7974	1.0462
7975	1.0516
7976	1.0555
7977	1.0574
7978	1.0567
7979	1.0568
7980	1.0574
7981	1.0533
7982	1.0555
7983	1.0466
7984	1.0504
7985	1.0364
7986	1.0419
7987	1.0058
7988	0.98626
7989	0.95546
7990	0.96027
7991	0.94707
7992	0.94142
7993	0.94383
7994	0.93881
7995	0.93981
7996	0.93948
7997	0.93868
7998	0.94409
7999	0.94876
8000	1.3235
8001	1.261
8002	1.2918
8003	1.2023
8004	1.1472
8005	1.1741
8006	1.096
8007	1.1489
8008	1.1289
8009	1.0779
8010	1.0477
8011	1.0708
8012	1.3511
8013	1.3251
8014	1.0296
8015	1.1826
8016	1.0236
8017	1.332
8018	1.2142
8019	1.3315
8020	0.9558
8021	0.91349
8022	1.0517
8023	1.0463
8024	1.061
8025	1.0566
8026	1.068
8027	1.0725
8028	1.0705
8029	1.0745
8030	1.0743
8031	1.0746
8032	1.072
8033	1.0679
8034	1.0625
8035	1.0561
8036	1.0489
8037	1.0525
8038	1.0412
8039	1.0334
8040	1.0373
8041	1.3441
8042	1.3354
8043	1.0287
8044	1.0258
8045	1.0345
8046	1.0317
8047	1.04
8048	1.0445
8049	1.0424
8050	1.0478
8051	1.0464
8052	1.0493
8053	1.0488
8054	1.0488
8055	1.0494
8056	1.0456
8057	1.0397
8058	1.0431
8059	1.0309
8060	1.0191
8061	1.0254
8062	1.0045
8063	0.98768
8064	0.97862
8065	0.95377
8066	0.95986
8067	0.94085
8068	0.94753
8069	0.92805
8070	0.93434
8071	0.91726
8072	0.92235
8073	0.90895
8074	0.91284
8075	0.90291
8076	0.90553
8077	0.90086
8078	0.90533
8079	0.9016
8080	1.3947
8081	1.4338
8082	1.3233
8083	1.358
8084	1.258
8085	1.29
8086	1.1979
8087	1.1425
8088	1.1697
8089	1.0907
8090	1.0409
8091	1.0656
8092	1.1655
8093	1.1446
8094	1.0591
8095	1.3799
8096	1.346
8097	1.2009
8098	1.1356
8099	1.0343
8100	1.0163
8101	1.3483
8102	0.96573
8103	1.2337
8104	1.0024
8105	0.85742
8106	0.8616
8107	1.4558
8108	1.3427
8109	1.2635
8110	0.9646
8111	1.4814
8112	0.92085
8113	1.0223
8114	1.0335
8115	1.0471
8116	1.0431
8117	1.0505
8118	1.0556
8119	1.059
8120	1.0584
8121	1.0587
8122	1.0591
8123	1.0578
8124	1.053
8125	1.0549
8126	1.0507
8127	1.0424
8128	1.0454
8129	1.0361
8130	1.0393
8131	1.0295
8132	1.0328
8133	1.0228
8134	1.0261
8135	1.3587
8136	1.0245
8137	1.0221
8138	1.0295
8139	1.027
8140	1.036
8141	1.0394
8142	1.0414
8143	1.0418
8144	1.0386
8145	1.0402
8146	1.0363
8147	1.0259
8148	1.03
8149	1.0158
8150	1.0212
8151	1.0035
8152	1.0099
8153	0.98923
8154	0.99656
8155	0.98158
8156	0.94265
8157	0.95038
8158	0.93467
8159	0.91747
8160	0.89294
8161	0.90065
8162	0.87835
8163	0.88554
8164	0.86558
8165	0.87165
8166	0.85591
8167	0.86031
8168	0.85307
8169	1.4783
8170	1.5219
8171	1.4357
8172	1.3209
8173	1.3576
8174	1.2862
8175	1.1924
8176	1.2222
8177	1.1643
8178	1.0849
8179	1.1105
8180	1.0349
8181	1.0597
8182	1.1616
8183	1.1058
8184	1.072
8185	1.3297
8186	1.01
8187	1.4074
8188	1.3646
8189	1.0172
8190	0.95777
8191	0.78601
8192	1.22
8193	1.1527
8194	1.0458
8195	1.5543
8196	0.85375
8197	1.4449
8198	1.3617
8199	1.254
8200	1.0124
8201	1.31
8202	1.5191
8203	0.92184
8204	1.4833
8205	1.3506
8206	1.2846
8207	0.96935
8208	0.99194
8209	0.98533
8210	1.0048
8211	0.99842
8212	1.0165
8213	1.0108
8214	1.0266
8215	1.0346
8216	1.0309
8217	1.0405
8218	1.0378
8219	1.0442
8220	1.0458
8221	1.0456
8222	1.0459
8223	1.0437
8224	1.0448
8225	1.0362
8226	1.0384
8227	1.0311
8228	1.0337
8229	1.0256
8230	1.02
8231	1.0228
8232	0.78476
8233	1.3941
8234	1.0165
8235	1.0206
8236	1.0246
8237	1.0226
8238	1.0284
8239	1.0266
8240	1.0315
8241	1.0301
8242	1.0338
8243	1.0328
8244	1.0348
8245	1.0345
8246	1.0343
8247	1.032
8248	1.0277
8249	1.0301
8250	1.0214
8251	1.0248
8252	1.013
8253	1.0027
8254	0.97798
8255	0.97137
8256	0.95833
8257	0.93172
8258	0.94108
8259	0.92195
8260	0.89015
8261	0.90096
8262	0.86876
8263	0.84756
8264	0.85837
8265	0.82745
8266	0.81006
8267	0.81823
8268	0.79733
8269	0.78998
8270	0.80196
8271	1.5831
8272	1.4818
8273	1.5306
8274	1.3939
8275	1.4366
8276	1.316
8277	1.3535
8278	1.2474
8279	1.2805
8280	1.1862
8281	1.216
8282	1.1578
8283	1.0788
8284	1.0287
8285	1.0535
8286	0.97895
8287	1.202
8288	1.1797
8289	1.1214
8290	1.588
8291	1.4324
8292	0.73027
8293	1.1709
8294	1.0579
8295	1.6759
8296	1.3718
8297	1.3065
8298	1.0104
8299	0.97556
8300	0.81259
8301	0.96763
8302	0.98157
8303	0.97463
8304	0.99474
8305	0.98827
8306	1.0065
8307	1.0164
8308	1.0117
8309	1.0242
8310	1.0206
8311	1.0299
8312	1.0273
8313	1.0334
8314	1.035
8315	1.0344
8316	1.0348
8317	1.0331
8318	1.0302
8319	1.0264
8320	1.0284
8321	1.022
8322	1.0173
8323	1.0196
8324	1.0126
8325	0.84938
8326	0.84463
8327	1.4155
8328	1.0135
8329	1.0168
8330	1.0201
8331	1.0231
8332	1.0216
8333	1.0257
8334	1.0245
8335	1.0275
8336	1.0267
8337	1.0283
8338	1.028
8339	1.0279
8340	1.0282
8341	1.026
8342	1.0271
8343	1.0225
8344	1.0173
8345	1.0201
8346	1.0105
8347	1.0021
8348	0.99246
8349	0.98203
8350	0.97137
8351	0.97668
8352	0.94244
8353	0.95213
8354	0.92117
8355	0.93211
8356	0.89764
8357	0.90968
8358	0.8719
8359	0.84514
8360	0.81722
8361	0.83144
8362	0.78959
8363	0.7634
8364	0.77627
8365	0.74247
8366	0.72607
8367	0.73505
8368	0.71916
8369	0.71983
8370	0.81724
8371	0.76307
8372	1.7088
8373	1.757
8374	1.5934
8375	1.6521
8376	1.4835
8377	1.5367
8378	1.3891
8379	1.4345
8380	1.3088
8381	1.2399
8382	1.2731
8383	1.1792
8384	1.1242
8385	1.151
8386	1.0725
8387	1.0225
8388	1.0473
8389	0.97255
8390	0.99757
8391	1.2219
8392	1.1986
8393	1.1376
8394	1.0997
8395	0.96114
8396	1.7051
8397	0.86835
8398	1.4529
8399	1.3929
8400	1.532
8401	1.0089
8402	0.66776
8403	1.2618
8404	1.1897
8405	1.3777
8406	1.2983
8407	1.0286
8408	1.7733
8409	1.7154
8410	0.92822
8411	0.94317
8412	0.93558
8413	0.95846
8414	0.95081
8415	0.97323
8416	0.96594
8417	0.9868
8418	0.98019
8419	0.99867
8420	0.99296
8421	1.0085
8422	1.0162
8423	1.0126
8424	1.0216
8425	1.0192
8426	1.025
