Entity	 X(m)	 Y(m)	 Z(m)	Node ID	
Mesh Node 2001	-1.3732	0.34627	0.	24349	
Mesh Node 2002	-1.3728	0.26924	0.	24509	
Mesh Node 2003	-1.3715	0.4223	0.	24346	
Mesh Node 2004	-1.3697	0.49666	0.	23851	
Mesh Node 2005	-1.366	0.56893	0.	23847	
Mesh Node 2006	-1.3649	0.63663	0.	23849	
Mesh Node 2007	-1.3634	-0.4262	0.	9151	
Mesh Node 2008	-1.363	-0.56617	0.	9626	
Mesh Node 2009	-1.3627	-0.7088	0.	8900	
Mesh Node 2010	-1.3613	0.70552	0.	23611	
Mesh Node 2011	-1.357	0.14296	0.	211	
Mesh Node 2012	-1.357	-0.14296	0.	89	
Mesh Node 2013	-1.3567	0.77201	0.	23280	
Mesh Node 2014	-1.3559	-0.28588	0.	9218	
Mesh Node 2015	-1.3535	-0.85228	0.	8754	
Mesh Node 2016	-1.3519	0.84011	0.	23281	
Mesh Node 2017	-1.3417	0.30319	0.	6927	
Mesh Node 2018	-1.3383	0.45526	0.	6835	
Mesh Node 2019	-1.331	0.59979	0.	6624	
Mesh Node 2020	-1.3264	-0.4619	0.	28885	
Mesh Node 2021	-1.3262	-0.53189	0.	29478	
Mesh Node 2022	-1.326	-0.60273	0.	28378	
Mesh Node 2023	-1.3258	-0.67404	0.	28236	
Mesh Node 2024	-1.3253	-0.39157	0.	28882	
Mesh Node 2025	-1.3243	-0.74523	0.	28230	
Mesh Node 2026	-1.3238	0.73758	0.	6520	
Mesh Node 2027	-1.3216	-0.32141	0.	29019	
Mesh Node 2028	-1.3215	0.17853	0.	10432	
Mesh Node 2029	-1.3215	-0.17853	0.	10155	
Mesh Node 2030	-1.3209	-0.24999	0.	10158	
Mesh Node 2031	-1.3197	-0.81697	0.	27895	
Mesh Node 2032	-1.3185	-0.88918	0.	27893	
Mesh Node 2033	-1.3143	0.87378	0.	7525	
Mesh Node 2034	-1.3138	0.25864	0.	10433	
Mesh Node 2035	-1.3077	0.33712	0.	24508	
Mesh Node 2036	-1.306	0.41315	0.	24348	
Mesh Node 2037	-1.3023	0.48801	0.	24347	
Mesh Node 2038	-1.2986	0.56028	0.	23848	
Mesh Node 2039	-1.2947	0.63247	0.	23845	
Mesh Node 2040	-1.2912	0.70136	0.	23610	
Mesh Node 2041	-1.2895	-0.49761	0.	9864	
Mesh Node 2042	-1.2889	-0.63928	0.	8957	
Mesh Node 2043	-1.2872	-0.35694	0.	9219	
Mesh Node 2044	-1.2872	0.77064	0.	23606	
Mesh Node 2045	-1.2859	0.2141	0.	210	
Mesh Node 2046	-1.2859	-0.2141	0.	90	
Mesh Node 2047	-1.2859	-0.78166	0.	8897	
Mesh Node 2048	-1.2824	0.83874	0.	23609	
Mesh Node 2049	-1.2737	0.37105	0.	6926	
Mesh Node 2050	-1.2662	0.52077	0.	6837	
Mesh Node 2051	-1.2585	0.66515	0.	6623	
Mesh Node 2052	-1.2525	-0.46289	0.	29023	
Mesh Node 2053	-1.2523	-0.53375	0.	28880	
Mesh Node 2054	-1.252	-0.60459	0.	28377	
Mesh Node 2055	-1.2519	-0.67572	0.	28376	
Mesh Node 2056	-1.2514	-0.39256	0.	29021	
Mesh Node 2057	-1.2507	-0.32138	0.	10160	
Mesh Node 2058	-1.2505	0.80371	0.	6519	
Mesh Node 2059	-1.2503	-0.7469	0.	28231	
Mesh Node 2060	-1.25	0.24996	0.	10430	
Mesh Node 2061	-1.25	-0.24996	0.	10157	
Mesh Node 2062	-1.2494	-0.81877	0.	28229	
Mesh Node 2063	-1.2482	-0.89098	0.	27896	
Mesh Node 2064	-1.2439	0.32843	0.	10431	
Mesh Node 2065	-1.2385	0.40528	0.	24507	
Mesh Node 2066	-1.2348	0.48014	0.	24350	
Mesh Node 2067	-1.2305	0.55471	0.	24351	
Mesh Node 2068	-1.2267	0.6269	0.	23846	
Mesh Node 2069	-1.2224	0.69886	0.	23843	
Mesh Node 2070	-1.2184	0.76814	0.	23608	
Mesh Node 2071	-1.2156	-0.42818	0.	9220	
Mesh Node 2072	-1.2151	-0.56989	0.	9149	
Mesh Node 2073	-1.2148	-0.71215	0.	8958	
Mesh Node 2074	-1.2142	0.83764	0.	23607	
Mesh Node 2075	-1.2142	0.28581	0.	209	
Mesh Node 2076	-1.2142	-0.28582	0.	91	
Mesh Node 2077	-1.213	-0.85588	0.	8898	
Mesh Node 2078	-1.2034	0.43951	0.	6925	
Mesh Node 2079	-1.1948	0.58865	0.	7367	
Mesh Node 2080	-1.1862	0.73258	0.	6622	
Mesh Node 2081	-1.1795	-0.46383	0.	29022	
Mesh Node 2082	-1.1793	-0.53469	0.	28879	
Mesh Node 2083	-1.1793	-0.39259	0.	10162	
Mesh Node 2084	-1.1788	-0.60584	0.	28878	
Mesh Node 2085	-1.1786	-0.67696	0.	28380	
Mesh Node 2086	-1.1786	0.32141	0.	10428	
Mesh Node 2087	-1.1786	-0.32141	0.	10159	
Mesh Node 2088	-1.1779	-0.74856	0.	28379	
Mesh Node 2089	-1.1779	0.87158	0.	6521	
Mesh Node 2090	-1.177	-0.82042	0.	28232	
Mesh Node 2091	-1.1768	-0.89208	0.	28225	
Mesh Node 2092	-1.1732	0.39826	0.	10429	
Mesh Node 2093	-1.1679	0.47429	0.	24505	
Mesh Node 2094	-1.1636	0.54886	0.	24506	
Mesh Node 2095	-1.159	0.62306	0.	24995	
Mesh Node 2096	-1.1548	0.69502	0.	23844	
Mesh Node 2097	-1.1505	0.76654	0.	23841	
Mesh Node 2098	-1.1464	0.83604	0.	23612	
Mesh Node 2099	-1.1435	-0.49948	0.	9221	
Mesh Node 2100	-1.143	0.35701	0.	208	
Mesh Node 2101	-1.143	-0.35701	0.	92	
Mesh Node 2102	-1.1425	-0.64178	0.	9150	
Mesh Node 2103	-1.1411	-0.78497	0.	8959	
Mesh Node 2104	-1.1324	0.50907	0.	6924	
Mesh Node 2105	-1.1233	0.65747	0.	7529	
Mesh Node 2106	-1.1148	0.8005	0.	6621	
Mesh Node 2107	-1.1074	-0.46404	0.	10164	
Mesh Node 2108	-1.1072	0.3928	0.	10426	
Mesh Node 2109	-1.1072	-0.3928	0.	10161	
Mesh Node 2110	-1.1068	-0.53546	0.	29024	
Mesh Node 2111	-1.1063	-0.60661	0.	28881	
Mesh Node 2112	-1.1059	-0.67786	0.	28875	
Mesh Node 2113	-1.1052	-0.74945	0.	28382	
Mesh Node 2114	-1.1048	-0.82107	0.	28381	
Mesh Node 2115	-1.1046	-0.89273	0.	28226	
Mesh Node 2116	-1.1019	0.46883	0.	10427	
Mesh Node 2117	-1.0971	0.5442	0.	24503	
Mesh Node 2118	-1.0926	0.6184	0.	24504	
Mesh Node 2119	-1.088	0.69195	0.	24821	
Mesh Node 2120	-1.0837	0.76347	0.	23842	
Mesh Node 2121	-1.0794	0.8348	0.	23838	
Mesh Node 2122	-1.0714	0.42859	0.	207	
Mesh Node 2123	-1.0714	-0.42859	0.	93	
Mesh Node 2124	-1.0701	-0.57145	0.	9222	
Mesh Node 2125	-1.0693	-0.71394	0.	9147	
Mesh Node 2126	-1.0685	-0.85717	0.	8960	
Mesh Node 2127	-1.0618	0.57934	0.	6923	
Mesh Node 2128	-1.0527	0.72643	0.	7185	
Mesh Node 2129	-1.044	0.86911	0.	6620	
Mesh Node 2130	-1.0357	0.4643	0.	10424	
Mesh Node 2131	-1.0357	-0.4643	0.	10163	
Mesh Node 2132	-1.0351	-0.53573	0.	10166	
Mesh Node 2133	-1.0346	-0.60732	0.	29025	
Mesh Node 2134	-1.0342	-0.67856	0.	28876	
Mesh Node 2135	-1.0338	-0.74959	0.	28874	
Mesh Node 2136	-1.0334	-0.8212	0.	28384	
Mesh Node 2137	-1.0329	-0.89333	0.	28383	
Mesh Node 2138	-1.0309	0.53967	0.	10425	
Mesh Node 2139	-1.0262	0.61412	0.	24501	
Mesh Node 2140	-1.0216	0.68767	0.	24502	
Mesh Node 2141	-1.0173	0.76084	0.	24353	
Mesh Node 2142	-1.0129	0.83217	0.	23839	
Mesh Node 2143	-0.99999	0.50001	0.	206	
Mesh Node 2144	-0.99999	-0.50001	0.	94	
Mesh Node 2145	-0.999	-0.64319	0.	9223	
Mesh Node 2146	-0.99826	-0.78523	0.	9148	
Mesh Node 2147	-0.99058	0.64891	0.	6922	
Mesh Node 2148	-0.9819	0.79524	0.	6838	
Mesh Node 2149	-0.96432	0.53568	0.	10422	
Mesh Node 2150	-0.96432	-0.53568	0.	10165	
Mesh Node 2151	-0.96382	-0.60727	0.	10168	
Mesh Node 2152	-0.96322	-0.67891	0.	29026	
Mesh Node 2153	-0.96285	-0.74993	0.	28877	
Mesh Node 2154	-0.96245	-0.82129	0.	28871	
Mesh Node 2155	-0.96194	-0.89342	0.	28385	
Mesh Node 2156	-0.95961	0.61013	0.	10423	
Mesh Node 2157	-0.95528	0.68399	0.	24500	
Mesh Node 2158	-0.95094	0.75716	0.	24352	
Mesh Node 2159	-0.94697	0.83031	0.	24354	
Mesh Node 2160	-0.92864	0.57136	0.	205	
Mesh Node 2161	-0.92864	-0.57136	0.	95	
Mesh Node 2162	-0.92744	-0.71464	0.	9224	
Mesh Node 2163	-0.92664	-0.85734	0.	9146	
Mesh Node 2164	-0.91999	0.71908	0.	6921	
Mesh Node 2165	-0.91204	0.86537	0.	7558	
Mesh Node 2166	-0.89282	0.60718	0.	10420	
Mesh Node 2167	-0.89282	-0.60718	0.	10167	
Mesh Node 2168	-0.89222	-0.67882	0.	10170	
Mesh Node 2169	-0.89186	-0.75038	0.	29027	
Mesh Node 2170	-0.89146	-0.82174	0.	28872	
Mesh Node 2171	-0.89113	-0.89344	0.	28873	
Mesh Node 2172	-0.88849	0.68104	0.	10421	
Mesh Node 2173	-0.88456	0.75428	0.	24498	
Mesh Node 2174	-0.88058	0.82743	0.	24499	
Mesh Node 2175	-0.85699	0.64301	0.	204	
Mesh Node 2176	-0.85699	-0.64301	0.	96	
Mesh Node 2177	-0.85628	-0.78613	0.	9225	
Mesh Node 2178	-0.84913	0.78949	0.	6920	
Mesh Node 2179	-0.82143	0.67857	0.	10418	
Mesh Node 2180	-0.82143	-0.67857	0.	10169	
Mesh Node 2181	-0.82107	-0.75013	0.	10172	
Mesh Node 2182	-0.82056	-0.8219	0.	29028	
Mesh Node 2183	-0.82023	-0.89361	0.	29030	
Mesh Node 2184	-0.8175	0.75181	0.	10419	
Mesh Node 2185	-0.81394	0.82476	0.	24497	
Mesh Node 2186	-0.78587	0.71413	0.	203	
Mesh Node 2187	-0.78586	-0.71414	0.	97	
Mesh Node 2188	-0.78483	-0.85768	0.	9226	
Mesh Node 2189	-0.77874	0.86004	0.	6919	
Mesh Node 2190	-0.75	0.75	0.	10416	
Mesh Node 2191	-0.75	-0.75	0.	10171	
Mesh Node 2192	-0.74948	-0.82177	0.	10174	
Mesh Node 2193	-0.74922	-0.89331	0.	29029	
Mesh Node 2194	-0.74644	0.82295	0.	10417	
Mesh Node 2195	-0.71414	0.78586	0.	202	
Mesh Node 2196	-0.71413	-0.78587	0.	98	
Mesh Node 2197	-0.67857	0.82143	0.	10414	
Mesh Node 2198	-0.67857	-0.82143	0.	10173	
Mesh Node 2199	-0.67831	-0.89297	0.	10176	
Mesh Node 2200	-0.67569	0.8939	0.	10415	
Mesh Node 2201	-0.64301	0.85699	0.	201	
Mesh Node 2202	-0.64301	-0.85699	0.	99	
Mesh Node 2203	-0.60718	0.89282	0.	10412	
Mesh Node 2204	-0.60718	-0.89282	0.	10175	
Mesh Node 2205	0.60718	0.89282	0.	11103	
Mesh Node 2206	0.60718	-0.89282	0.	11056	
Mesh Node 2207	0.64301	0.85699	0.	513	
Mesh Node 2208	0.64301	-0.85699	0.	490	
Mesh Node 2209	0.67845	0.89284	0.	11104	
Mesh Node 2210	0.67857	0.82143	0.	11101	
Mesh Node 2211	0.67857	-0.82143	0.	11058	
Mesh Node 2212	0.67883	-0.89221	0.	11059	
Mesh Node 2213	0.71413	0.78587	0.	512	
Mesh Node 2214	0.71414	-0.78586	0.	491	
Mesh Node 2215	0.74943	0.89312	0.	15267	
Mesh Node 2216	0.74956	0.82171	0.	11102	
Mesh Node 2217	0.75	0.75	0.	11099	
Mesh Node 2218	0.75	-0.75	0.	11060	
Mesh Node 2219	0.75015	-0.82107	0.	11061	
Mesh Node 2220	0.7504	-0.89185	0.	19998	
Mesh Node 2221	0.78498	0.85756	0.	2189	
Mesh Node 2222	0.78586	0.71414	0.	511	
Mesh Node 2223	0.78587	-0.71413	0.	492	
Mesh Node 2224	0.78616	-0.85627	0.	4638	
Mesh Node 2225	0.82024	0.89318	0.	15101	
Mesh Node 2226	0.82067	0.82182	0.	15265	
Mesh Node 2227	0.82111	0.75011	0.	11100	
Mesh Node 2228	0.82143	0.67857	0.	11097	
Mesh Node 2229	0.82143	-0.67857	0.	11062	
Mesh Node 2230	0.82177	-0.89145	0.	19543	
Mesh Node 2231	0.8218	-0.74947	0.	11063	
Mesh Node 2232	0.82195	-0.82054	0.	19999	
Mesh Node 2233	0.85636	0.78609	0.	2188	
Mesh Node 2234	0.85699	0.64301	0.	510	
Mesh Node 2235	0.85699	-0.64301	0.	493	
Mesh Node 2236	0.85774	-0.78481	0.	4639	
Mesh Node 2237	0.89128	0.89282	0.	15103	
Mesh Node 2238	0.89171	0.82145	0.	15266	
Mesh Node 2239	0.89193	0.75036	0.	15264	
Mesh Node 2240	0.89224	0.67882	0.	11098	
Mesh Node 2241	0.89282	0.60718	0.	11095	
Mesh Node 2242	0.89282	-0.60718	0.	11064	
Mesh Node 2243	0.89304	-0.67829	0.	11065	
Mesh Node 2244	0.89341	-0.74919	0.	20000	
Mesh Node 2245	0.89354	-0.8911	0.	19544	
Mesh Node 2246	0.89373	-0.8202	0.	20001	
Mesh Node 2247	0.92705	0.85682	0.	2842	
Mesh Node 2248	0.92749	0.71463	0.	2187	
Mesh Node 2249	0.92864	0.57136	0.	509	
Mesh Node 2250	0.92864	-0.57136	0.	494	
Mesh Node 2251	0.92908	-0.71357	0.	4640	
Mesh Node 2252	0.92971	-0.85558	0.	5204	
Mesh Node 2253	0.96187	0.89232	0.	15521	
Mesh Node 2254	0.96253	0.82126	0.	15108	
Mesh Node 2255	0.96275	0.75016	0.	15107	
Mesh Node 2256	0.96326	0.67892	0.	15263	
Mesh Node 2257	0.96384	0.60728	0.	11096	
Mesh Node 2258	0.96432	0.53568	0.	11093	
Mesh Node 2259	0.96432	-0.53568	0.	11066	
Mesh Node 2260	0.96534	-0.60653	0.	11067	
Mesh Node 2261	0.96556	-0.67764	0.	20002	
Mesh Node 2262	0.96571	-0.89084	0.	20310	
Mesh Node 2263	0.96575	-0.74836	0.	19537	
Mesh Node 2264	0.96607	-0.81936	0.	19539	
Mesh Node 2265	0.99802	0.7857	0.	2103	
Mesh Node 2266	0.99903	0.64321	0.	2186	
Mesh Node 2267	0.99999	0.50001	0.	508	
Mesh Node 2268	0.99999	-0.50001	0.	495	
Mesh Node 2269	1.002	-0.6417	0.	4641	
Mesh Node 2270	1.0024	-0.78314	0.	4383	
Mesh Node 2271	1.0322	0.89143	0.	14642	
Mesh Node 2272	1.0328	0.82036	0.	14641	
Mesh Node 2273	1.034	0.74973	0.	15106	
Mesh Node 2274	1.0345	0.67848	0.	15112	
Mesh Node 2275	1.0346	0.60736	0.	15262	
Mesh Node 2276	1.0351	0.53576	0.	11094	
Mesh Node 2277	1.0357	0.4643	0.	11091	
Mesh Node 2278	1.0357	-0.4643	0.	11068	
Mesh Node 2279	1.0374	-0.53514	0.	11069	
Mesh Node 2280	1.0378	-0.88959	0.	20309	
Mesh Node 2281	1.0382	-0.81811	0.	19538	
Mesh Node 2282	1.0384	-0.60599	0.	20003	
Mesh Node 2283	1.0387	-0.67647	0.	19540	
Mesh Node 2284	1.0389	-0.74719	0.	19536	
Mesh Node 2285	1.0676	0.85503	0.	1927	
Mesh Node 2286	1.0699	0.71376	0.	2105	
Mesh Node 2287	1.0702	0.5715	0.	2185	
Mesh Node 2288	1.0714	0.42859	0.	507	
Mesh Node 2289	1.0714	-0.42859	0.	496	
Mesh Node 2290	1.074	-0.85308	0.	5076	
Mesh Node 2291	1.0748	-0.57028	0.	4642	
Mesh Node 2292	1.0754	-0.71124	0.	4384	
Mesh Node 2293	1.1023	0.88971	0.	14499	
Mesh Node 2294	1.1039	0.81938	0.	14639	
Mesh Node 2295	1.105	0.74874	0.	14640	
Mesh Node 2296	1.1053	0.67802	0.	15109	
Mesh Node 2297	1.1055	0.60689	0.	15111	
Mesh Node 2298	1.1059	0.53583	0.	15261	
Mesh Node 2299	1.1066	0.46437	0.	11092	
Mesh Node 2300	1.1072	0.3928	0.	11089	
Mesh Node 2301	1.1072	-0.3928	0.	11070	
Mesh Node 2302	1.1093	-0.88748	0.	20175	
Mesh Node 2303	1.1097	-0.46366	0.	11071	
Mesh Node 2304	1.1113	-0.81617	0.	20088	
Mesh Node 2305	1.1114	-0.53451	0.	20004	
Mesh Node 2306	1.112	-0.74525	0.	19541	
Mesh Node 2307	1.1129	-0.60432	0.	19534	
Mesh Node 2308	1.1132	-0.6748	0.	19533	
Mesh Node 2309	1.1401	0.78373	0.	1926	
Mesh Node 2310	1.1407	0.64228	0.	2104	
Mesh Node 2311	1.1417	0.50015	0.	2184	
Mesh Node 2312	1.143	0.35701	0.	506	
Mesh Node 2313	1.143	-0.35701	0.	497	
Mesh Node 2314	1.148	-0.49873	0.	4643	
Mesh Node 2315	1.1486	-0.77927	0.	4707	
Mesh Node 2316	1.1509	-0.63837	0.	4381	
Mesh Node 2317	1.1725	0.8887	0.	14496	
Mesh Node 2318	1.1741	0.81837	0.	14498	
Mesh Node 2319	1.1759	0.74765	0.	14637	
Mesh Node 2320	1.1762	0.67693	0.	14638	
Mesh Node 2321	1.1768	0.60634	0.	15110	
Mesh Node 2322	1.1773	0.53528	0.	15117	
Mesh Node 2323	1.1774	0.46425	0.	15260	
Mesh Node 2324	1.178	0.39268	0.	11090	
Mesh Node 2325	1.1786	0.32141	0.	11087	
Mesh Node 2326	1.1786	-0.32141	0.	11072	
Mesh Node 2327	1.182	-0.39223	0.	11073	
Mesh Node 2328	1.1824	-0.88388	0.	18942	
Mesh Node 2329	1.1844	-0.81257	0.	18941	
Mesh Node 2330	1.1845	-0.4631	0.	20005	
Mesh Node 2331	1.1871	-0.53271	0.	19535	
Mesh Node 2332	1.1874	-0.74223	0.	19382	
Mesh Node 2333	1.1886	-0.67178	0.	19381	
Mesh Node 2334	1.1886	-0.60253	0.	19532	
Mesh Node 2335	1.208	0.85301	0.	1872	
Mesh Node 2336	1.2117	0.71157	0.	1925	
Mesh Node 2337	1.2129	0.5704	0.	2107	
Mesh Node 2338	1.213	0.42835	0.	2183	
Mesh Node 2339	1.2142	0.28582	0.	505	
Mesh Node 2340	1.2142	-0.28581	0.	498	
Mesh Node 2341	1.2201	-0.84587	0.	4149	
Mesh Node 2342	1.221	-0.42746	0.	4644	
Mesh Node 2343	1.2262	-0.70519	0.	4323	
Mesh Node 2344	1.2263	-0.5667	0.	4382	
Mesh Node 2345	1.2412	0.88909	0.	14183	
Mesh Node 2346	1.2445	0.81723	0.	14497	
Mesh Node 2347	1.2463	0.74652	0.	14504	
Mesh Node 2348	1.248	0.67617	0.	14634	
Mesh Node 2349	1.2486	0.60559	0.	14635	
Mesh Node 2350	1.2487	0.39261	0.	15259	
Mesh Node 2351	1.2488	0.53447	0.	15113	
Mesh Node 2352	1.2489	0.46345	0.	15115	
Mesh Node 2353	1.2493	0.32135	0.	11088	
Mesh Node 2354	1.25	0.24996	0.	11085	
Mesh Node 2355	1.25	-0.24996	0.	11074	
Mesh Node 2356	1.2537	-0.32079	0.	11075	
Mesh Node 2357	1.2543	-0.87855	0.	18617	
Mesh Node 2358	1.2571	-0.39162	0.	20006	
Mesh Node 2359	1.2596	-0.80791	0.	18938	
Mesh Node 2360	1.2615	-0.46086	0.	19530	
Mesh Node 2361	1.2627	-0.73757	0.	18939	
Mesh Node 2362	1.2641	-0.53048	0.	19529	
Mesh Node 2363	1.2657	-0.66843	0.	19380	
Mesh Node 2364	1.2658	-0.59918	0.	19384	
Mesh Node 2365	1.2809	0.78146	0.	1875	
Mesh Node 2366	1.2844	0.64078	0.	1924	
Mesh Node 2367	1.2844	0.35687	0.	2182	
Mesh Node 2368	1.2848	0.49854	0.	2106	
Mesh Node 2369	1.2859	0.2141	0.	504	
Mesh Node 2370	1.2859	-0.2141	0.	499	
Mesh Node 2371	1.2886	-0.91123	0.	4014	
Mesh Node 2372	1.2933	-0.35577	0.	4645	
Mesh Node 2373	1.2991	-0.76995	0.	4147	
Mesh Node 2374	1.3019	-0.49426	0.	4380	
Mesh Node 2375	1.3052	-0.63167	0.	4324	
Mesh Node 2376	1.309	0.88791	0.	14182	
Mesh Node 2377	1.3123	0.81605	0.	14188	
Mesh Node 2378	1.3182	0.74589	0.	14501	
Mesh Node 2379	1.3186	0.32115	0.	15258	
Mesh Node 2380	1.3194	0.24977	0.	11086	
Mesh Node 2381	1.3198	0.39142	0.	15121	
Mesh Node 2382	1.3199	0.67555	0.	14502	
Mesh Node 2383	1.32	0.46225	0.	15114	
Mesh Node 2384	1.3208	0.60441	0.	14636	
Mesh Node 2385	1.321	0.53329	0.	15116	
Mesh Node 2386	1.3215	0.17853	0.	11083	
Mesh Node 2387	1.3215	-0.17853	0.	11076	
Mesh Node 2388	1.3244	-0.24962	0.	11077	
Mesh Node 2389	1.3281	-0.32046	0.	20007	
Mesh Node 2390	1.3284	-0.87263	0.	18610	
Mesh Node 2391	1.3337	-0.80199	0.	18611	
Mesh Node 2392	1.3342	-0.38874	0.	20008	
Mesh Node 2393	1.3385	-0.45799	0.	19531	
Mesh Node 2394	1.3404	-0.73235	0.	18937	
Mesh Node 2395	1.3434	-0.52648	0.	19385	
Mesh Node 2396	1.3435	-0.66322	0.	18940	
Mesh Node 2397	1.3437	0.85065	0.	1746	
Mesh Node 2398	1.345	-0.59518	0.	19383	
Mesh Node 2399	1.3529	0.28543	0.	2181	
Mesh Node 2400	1.3553	0.42596	0.	2109	
Mesh Node 2401	1.3554	0.71032	0.	1874	
Mesh Node 2402	1.357	0.14296	0.	503	
Mesh Node 2403	1.357	-0.14296	0.	500	
Mesh Node 2404	1.3572	0.56804	0.	2597	
Mesh Node 2405	1.363	-0.28514	0.	4646	
Mesh Node 2406	1.3641	0.87996	0.	13852	
Mesh Node 2407	1.3683	-0.83404	0.	4011	
Mesh Node 2408	1.3751	-0.42172	0.	4754	
Mesh Node 2409	1.3817	-0.69476	0.	4148	
Mesh Node 2410	1.3842	0.81711	0.	14185	
Mesh Node 2411	1.3848	-0.55869	0.	4325	
Mesh Node 2412	1.3864	0.24985	0.	15257	
Mesh Node 2413	1.3885	0.17861	0.	11084	
Mesh Node 2414	1.3887	0.3197	0.	15120	
Mesh Node 2415	1.3899	0.38996	0.	15118	
Mesh Node 2416	1.3901	0.74695	0.	14186	
Mesh Node 2417	1.3916	-0.18009	0.	11079	
Mesh Node 2418	1.392	0.46002	0.	15122	
Mesh Node 2419	1.3928	0.67394	0.	14503	
Mesh Node 2420	1.3929	0.10711	0.	11081	
Mesh Node 2421	1.3929	-0.10711	0.	11078	
Mesh Node 2422	1.3929	0.53106	0.	15578	
Mesh Node 2423	1.3937	0.6028	0.	15759	
Mesh Node 2424	1.3946	-0.25118	0.	20009	
Mesh Node 2425	1.4014	-0.86627	0.	18308	
Mesh Node 2426	1.4054	-0.31723	0.	19524	
Mesh Node 2427	1.41	-0.79708	0.	18609	
Mesh Node 2428	1.4115	-0.38551	0.	19525	
Mesh Node 2429	1.4168	-0.72744	0.	18612	
Mesh Node 2430	1.4173	-0.45379	0.	19201	
Mesh Node 2431	1.4199	0.21426	0.	2180	
Mesh Node 2432	1.4222	-0.52228	0.	19200	
Mesh Node 2433	1.4246	0.35397	0.	2108	
Mesh Node 2434	1.4246	-0.658	0.	18841	
Mesh Node 2435	1.4247	0.78357	0.	1745	
Mesh Node 2436	1.4262	-0.21722	0.	4647	
Mesh Node 2437	1.4262	-0.58996	0.	18842	
Mesh Node 2438	1.4287	0.49407	0.	2448	
Mesh Node 2439	1.4287	7.1262e-002	0.	502	
Mesh Node 2440	1.4287	-7.126e-002	0.	501	
Mesh Node 2441	1.4301	0.63755	0.	2906	
Mesh Node 2442	1.4346	-0.8985	0.	3890	
Mesh Node 2443	1.4477	0.83618	0.	13850	
Mesh Node 2444	1.4478	-0.34931	0.	4378	
Mesh Node 2445	1.4517	0.17831	0.	15256	
Mesh Node 2446	1.4518	-0.76011	0.	4012	
Mesh Node 2447	1.4537	-0.18263	0.	20010	
Mesh Node 2448	1.4545	0.24837	0.	15127	
Mesh Node 2449	1.455	-0.10965	0.	11080	
Mesh Node 2450	1.4561	0.10681	0.	11082	
Mesh Node 2451	1.4568	0.31822	0.	15119	
Mesh Node 2452	1.4596	-0.48587	0.	4252	
Mesh Node 2453	1.4615	0.38632	0.	14631	
Mesh Node 2454	1.4618	0.74822	0.	14187	
Mesh Node 2455	1.4635	0.45638	0.	14632	
Mesh Node 2456	1.4644	3.5631e-002	0.	10938	
Mesh Node 2457	1.4644	-3.563e-002	0.	10937	
Mesh Node 2458	1.4645	0.67521	0.	15770	
Mesh Node 2459	1.4658	0.52821	0.	14506	
Mesh Node 2460	1.4665	0.59995	0.	14507	
Mesh Node 2461	1.4675	-0.62123	0.	4107	
Mesh Node 2462	1.4707	0.8888	0.	1611	
Mesh Node 2463	1.4709	-0.2451	0.	19527	
Mesh Node 2464	1.4763	-0.86018	0.	18306	
Mesh Node 2465	1.4813	-0.14803	0.	5066	
Mesh Node 2466	1.4818	-0.31115	0.	19523	
Mesh Node 2467	1.4834	0.14235	0.	2179	
Mesh Node 2468	1.4849	-0.79099	0.	18309	
Mesh Node 2469	1.4891	0.28247	0.	2111	
Mesh Node 2470	1.4893	-0.37744	0.	19526	
Mesh Node 2471	1.4951	-0.44572	0.	19202	
Mesh Node 2472	1.4982	-0.71937	0.	18511	
Mesh Node 2473	1.4983	0.41868	0.	1923	
Mesh Node 2474	1.4989	0.71286	0.	2612	
Mesh Node 2475	1.5	0.	0.	447	
Mesh Node 2476	1.503	0.56236	0.	1876	
Mesh Node 2477	1.5048	-0.11664	0.	20012	
Mesh Node 2478	1.5061	-0.64993	0.	18512	
Mesh Node 2479	1.5069	-0.51442	0.	18600	
Mesh Node 2480	1.5109	-0.5821	0.	18598	
Mesh Node 2481	1.5142	-4.2625e-002	0.	10940	
Mesh Node 2482	1.5145	0.17693	0.	15125	
Mesh Node 2483	1.5157	-0.27298	0.	4379	
Mesh Node 2484	1.5173	0.24699	0.	15123	
Mesh Node 2485	1.518	-0.82186	0.	3891	
Mesh Node 2486	1.5195	0.83725	0.	13851	
Mesh Node 2487	1.523	0.11418	0.	15255	
Mesh Node 2488	1.5243	-0.1694	0.	20442	
Mesh Node 2489	1.5284	-8.5249e-002	0.	4648	
Mesh Node 2490	1.529	0.31265	0.	15128	
Mesh Node 2491	1.5307	-0.40557	0.	4798	
Mesh Node 2492	1.5313	4.301e-002	0.	10939	
Mesh Node 2493	1.5336	0.74928	0.	15771	
Mesh Node 2494	1.5337	0.38076	0.	14633	
Mesh Node 2495	1.536	0.45099	0.	14513	
Mesh Node 2496	1.5383	0.52283	0.	14505	
Mesh Node 2497	1.5384	0.67041	0.	14190	
Mesh Node 2498	1.5405	0.59516	0.	14189	
Mesh Node 2499	1.5415	-0.23187	0.	19528	
Mesh Node 2500	1.5446	-0.67863	0.	3970	
Mesh Node 2501	1.5456	0.21151	0.	2110	
Mesh Node 2502	1.55	0.	0.	10936	
Mesh Node 2503	1.5504	-0.85709	0.	18006	
Mesh Node 2504	1.5542	-0.54297	0.	4006	
